Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Month,Brand
NCN18,8.895,Low Fat,0.124610886,Fruits and Vegetables,113.1544,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,4250.4672,M8_August,Dorabjees
FDQ13,11.1,Low Fat,0.010663189,Fruits and Vegetables,82.3908,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1342.2528,M8_August,Dorabjees
DRP35,18.85,Low Fat,0.091237452,Fruits and Vegetables,128.9336,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1278.336,M8_August,Dorabjees
DRK47,7.905,Low Fat,0.064325351,Fruits and Vegetables,230.2694,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3197.1716,M8_August,Dorabjees
DRI47,14.7,Low Fat,0.020920179,Fruits and Vegetables,143.8128,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,3020.0688,M8_August,Dorabjees
FDK20,12.6,Regular,0.041641933,Fruits and Vegetables,121.1072,OUT045,2019,,Tier 2,Supermarket OUT-Pune,980.0576,M8_August,Dorabjees
FDC34,16,Regular,0.173462841,Fruits and Vegetables,157.6972,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2960.1468,M8_August,Dorabjees
FDI15,,Low Fat,0.24749009,Fruits and Vegetables,263.1884,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,529.9768,M8_August,Dorabjees
FDG05,,Regular,0.087421738,Fruits and Vegetables,154.463,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2972.797,M8_August,Dorabjees
FDK34,13.35,Low Fat,0.038744606,Fruits and Vegetables,239.3564,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3098.6332,M8_August,Dorabjees
FDX50,20.1,Low Fat,0.124910635,Fruits and Vegetables,109.6228,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,110.5228,M8_August,Dorabjees
FDP56,8.185,Low Fat,0.046673494,Fruits and Vegetables,48.4692,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,591.2304,M8_August,Dorabjees
NCX54,9.195,Low Fat,0.048134591,Fruits and Vegetables,107.7622,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,529.311,M8_August,Dorabjees
FDI20,19.1,Low Fat,0.038720852,Fruits and Vegetables,210.8586,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,6331.758,M8_August,Dorabjees
FDH33,12.85,Low Fat,0.12241394,Fruits and Vegetables,42.9428,OUT017,2019,,Tier 2,Supermarket OUT-Pune,703.0848,M8_August,Dorabjees
NCO29,11.15,Low Fat,0.032321608,Fruits and Vegetables,165.6526,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1315.6208,M8_August,Dorabjees
FDK22,9.8,Low Fat,0.026139404,Fruits and Vegetables,216.785,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1947.465,M8_August,Dorabjees
DRO47,10.195,Low Fat,0,Fruits and Vegetables,114.086,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1810.976,M8_August,Dorabjees
FDT19,,Regular,0.144338493,Fruits and Vegetables,172.108,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4327.7,M8_August,Dorabjees
FDY25,12,Low Fat,0.034166609,Fruits and Vegetables,181.2976,OUT017,2019,,Tier 2,Supermarket OUT-Pune,5070.7328,M8_August,Dorabjees
FDS44,,Regular,0.27321283,Fruits and Vegetables,240.9538,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,480.7076,M8_August,Dorabjees
FDJ21,16.7,Regular,0.03858813,Fruits and Vegetables,144.6102,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3353.6346,M8_August,Dorabjees
FDO40,17.1,Low Fat,0.032628111,Fruits and Vegetables,148.7392,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1640.5312,M8_August,Dorabjees
FDL36,,Low Fat,0.133198355,Fruits and Vegetables,91.083,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,89.883,M8_August,Dorabjees
FDJ21,16.7,Regular,0.038528228,Fruits and Vegetables,143.9102,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1749.7224,M8_August,Dorabjees
FDD05,19.35,Low Fat,0.016705436,Fruits and Vegetables,120.8098,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3374.2744,M8_August,Dorabjees
FDS10,19.2,Low Fat,0.058893461,Fruits and Vegetables,178.9318,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,180.4318,M8_August,Dorabjees
FDG14,,Regular,0.050256161,Fruits and Vegetables,150.9024,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4857.6768,M8_August,Dorabjees
FDN57,18.25,Low Fat,0.054234197,Fruits and Vegetables,142.0154,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2269.0464,M8_August,Dorabjees
FDS47,16.75,Low Fat,0.12961476,Fruits and Vegetables,86.1856,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1406.1696,M8_August,Dorabjees
FDO40,17.1,Low Fat,0.054612768,Fruits and Vegetables,150.2392,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,596.5568,M8_August,Dorabjees
FDM50,13,Regular,0.030150193,Fruits and Vegetables,61.422,OUT045,2019,,Tier 2,Supermarket OUT-Pune,539.298,M8_August,Dorabjees
FDF44,7.17,Regular,0.059849153,Fruits and Vegetables,129.4968,OUT045,2019,,Tier 2,Supermarket OUT-Pune,3392.9168,M8_August,Dorabjees
FDS21,19.85,Regular,0.034942397,Fruits and Vegetables,61.9194,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,123.8388,M8_August,Dorabjees
NCJ06,,Low Fat,0.060672263,Fruits and Vegetables,119.8782,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,238.3564,M8_August,Dorabjees
FDX49,4.615,Regular,0.102038294,Fruits and Vegetables,231.93,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2563.33,M8_August,Dorabjees
FDU33,7.63,Regular,0.135258515,Fruits and Vegetables,47.2402,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,918.804,M8_August,Dorabjees
NCN06,8.39,Low Fat,0.120396991,Fruits and Vegetables,163.4868,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,4586.0304,M8_August,Dorabjees
NCN53,5.175,Low Fat,0.030527166,Fruits and Vegetables,33.5874,OUT017,2019,,Tier 2,Supermarket OUT-Pune,635.1732,M8_August,Dorabjees
NCE30,16,Low Fat,0.099053537,Fruits and Vegetables,212.6902,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,637.1706,M8_August,Dorabjees
FDN21,,Low Fat,0.134564284,Fruits and Vegetables,159.8236,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,322.2472,M8_August,Dorabjees
FDB52,,Low Fat,0.030288215,Fruits and Vegetables,256.7672,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4346.3424,M8_August,Dorabjees
FDA26,,Regular,0.073562475,Fruits and Vegetables,217.6482,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3285.723,M8_August,Dorabjees
FDD23,9.5,Regular,0.048883854,Fruits and Vegetables,185.7898,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2619.2572,M8_August,Dorabjees
FDH57,10.895,Low Fat,0.035893143,Fruits and Vegetables,131.3284,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1318.284,M8_August,Dorabjees
FDO15,,Regular,0.014998914,Fruits and Vegetables,72.4038,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,221.7114,M8_August,Dorabjees
FDY49,17.2,Regular,0.012012071,Fruits and Vegetables,163.1184,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,4623.3152,M8_August,Dorabjees
FDP20,19.85,Low Fat,0.045855273,Fruits and Vegetables,127.102,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1771.028,M8_August,Dorabjees
DRG11,6.385,Low Fat,0.14032811,Fruits and Vegetables,109.1596,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,107.8596,M8_August,Dorabjees
DRJ59,11.65,Low Fat,0.019402371,Fruits and Vegetables,38.7164,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,579.246,M8_August,Dorabjees
FDP34,12.85,Low Fat,0,Fruits and Vegetables,155.463,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,4068.038,M8_August,Dorabjees
FDY04,17.7,Regular,0.042716709,Fruits and Vegetables,163.221,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1794.331,M8_August,Dorabjees
FDV11,9.1,Regular,0.081794766,Fruits and Vegetables,173.6054,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,700.4216,M8_August,Dorabjees
FDG20,15.5,Regular,0.125942816,Fruits and Vegetables,176.0028,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1239.7196,M8_August,Dorabjees
NCH55,16.35,Low Fat,0,Fruits and Vegetables,127.902,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2150.534,M8_August,Dorabjees
FDV34,10.695,Regular,0.011472001,Fruits and Vegetables,75.2038,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,517.3266,M8_August,Dorabjees
FDT44,16.6,Low Fat,0.103146658,Fruits and Vegetables,117.2466,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2239.0854,M8_August,Dorabjees
FDG35,,Regular,0.012327847,Fruits and Vegetables,173.8738,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,347.5476,M8_August,Dorabjees
FDG08,13.15,Regular,0.166032929,Fruits and Vegetables,170.8764,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2233.0932,M8_August,Dorabjees
FDX52,11.5,Regular,0.04224015,Fruits and Vegetables,194.982,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3089.312,M8_August,Dorabjees
NCH54,,Low Fat,0.072317217,Fruits and Vegetables,160.792,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3675.216,M8_August,Dorabjees
FDU24,,Regular,0.139484292,Fruits and Vegetables,94.312,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2516.724,M8_August,Dorabjees
FDW03,5.63,Regular,0.024536636,Fruits and Vegetables,106.1306,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2090.612,M8_August,Dorabjees
FDV01,19.2,Regular,0.085296625,Fruits and Vegetables,153.4314,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1861.5768,M8_August,Dorabjees
FDQ39,,Low Fat,0.080649685,Fruits and Vegetables,189.9846,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,6114.7072,M8_August,Dorabjees
FDA16,6.695,Low Fat,0,Fruits and Vegetables,219.4456,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,3094.6384,M8_August,Dorabjees
FDO12,15.75,Low Fat,0.054930533,Fruits and Vegetables,194.4452,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,5089.3752,M8_August,Dorabjees
FDM44,12.5,Low Fat,0.031097948,Fruits and Vegetables,103.899,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1960.781,M8_August,Dorabjees
FDT03,21.25,Low Fat,0.016735879,Fruits and Vegetables,185.2608,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,183.7608,M8_August,Dorabjees
NCQ18,,Low Fat,0.134418705,Fruits and Vegetables,99.67,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2596.62,M8_August,Dorabjees
NCL18,18.85,Low Fat,0.168266556,Fruits and Vegetables,195.5136,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1749.7224,M8_August,Dorabjees
NCJ06,20.1,Low Fat,0.034646067,Fruits and Vegetables,120.6782,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1310.9602,M8_August,Dorabjees
NCQ05,11.395,Low Fat,0.021639678,Fruits and Vegetables,150.1708,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2708.4744,M8_August,Dorabjees
FDS35,9.3,Low Fat,0.11144608,Fruits and Vegetables,64.6826,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1097.9042,M8_August,Dorabjees
NCI18,,Low Fat,0.013956116,Fruits and Vegetables,222.3746,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,5609.365,M8_August,Dorabjees
NCO55,12.8,Low Fat,0.152377658,Fruits and Vegetables,108.1938,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,428.7752,M8_August,Dorabjees
FDW24,6.8,Low Fat,0.037465846,Fruits and Vegetables,47.5034,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,534.6374,M8_August,Dorabjees
NCS05,,Low Fat,0.020876485,Fruits and Vegetables,133.7942,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1722.4246,M8_August,Dorabjees
FDO48,15,Regular,0.0268952,Fruits and Vegetables,220.3456,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1989.4104,M8_August,Dorabjees
FDT35,19.85,Regular,0.081916124,Fruits and Vegetables,167.6816,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1845.5976,M8_August,Dorabjees
DRN11,7.85,Low Fat,0.163233667,Fruits and Vegetables,144.6444,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2467.4548,M8_August,Dorabjees
FDY57,20.2,Regular,0.121748174,Fruits and Vegetables,96.9752,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1725.7536,M8_August,Dorabjees
DRE27,11.85,Low Fat,0.132939639,Fruits and Vegetables,98.0726,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1761.7068,M8_August,Dorabjees
FDM24,6.135,Regular,0.079327367,Fruits and Vegetables,152.8366,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2871.5954,M8_August,Dorabjees
FDX09,9,Low Fat,0.065194971,Fruits and Vegetables,177.737,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2117.244,M8_August,Dorabjees
FDY45,17.5,Low Fat,0.026248606,Fruits and Vegetables,255.1356,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3815.034,M8_August,Dorabjees
FDF41,12.15,Low Fat,0.131921819,Fruits and Vegetables,246.346,OUT017,2019,,Tier 2,Supermarket OUT-Pune,739.038,M8_August,Dorabjees
FDG05,11,Regular,0,Fruits and Vegetables,155.263,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,625.852,M8_August,Dorabjees
FDF05,17.5,Low Fat,0.026865809,Fruits and Vegetables,261.691,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,4207.856,M8_August,Dorabjees
FDU19,,Regular,0.046544984,Fruits and Vegetables,172.0422,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4828.3816,M8_August,Dorabjees
DRH39,,Low Fat,0.092241348,Fruits and Vegetables,75.867,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2450.144,M8_August,Dorabjees
FDP57,17.5,Low Fat,0.052740763,Fruits and Vegetables,103.799,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1135.189,M8_August,Dorabjees
FDE58,,Low Fat,0,Fruits and Vegetables,119.8124,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1659.1736,M8_August,Dorabjees
DRD15,10.6,Low Fat,0.056748659,Fruits and Vegetables,233.6642,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3950.1914,M8_August,Dorabjees
FDJ52,7.145,Low Fat,0.017822936,Fruits and Vegetables,161.3578,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1123.2046,M8_August,Dorabjees
FDS01,,Low Fat,0.017659068,Fruits and Vegetables,175.9686,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,5866.3638,M8_August,Dorabjees
FDZ47,20.7,Regular,0.07929647,Fruits and Vegetables,97.2042,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1686.4714,M8_August,Dorabjees
FDG35,,Regular,0.007006883,Fruits and Vegetables,173.5738,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1216.4166,M8_August,Dorabjees
FDY45,17.5,Low Fat,0.026195131,Fruits and Vegetables,252.6356,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2543.356,M8_August,Dorabjees
FDY04,17.7,Regular,0.042542484,Fruits and Vegetables,161.921,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2120.573,M8_August,Dorabjees
FDY47,8.6,Regular,0.054474158,Fruits and Vegetables,131.031,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1038.648,M8_August,Dorabjees
FDE28,9.5,Regular,0,Fruits and Vegetables,228.4668,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3916.2356,M8_August,Dorabjees
FDJ27,17.7,Regular,0.122372504,Fruits and Vegetables,101.5674,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1629.8784,M8_August,Dorabjees
FDH58,12.3,Low Fat,0.037148619,Fruits and Vegetables,116.8834,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2649.2182,M8_August,Dorabjees
NCV42,6.26,Low Fat,0.052593952,Fruits and Vegetables,111.0228,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,221.0456,M8_August,Dorabjees
NCQ54,17.7,Low Fat,0.012593467,Fruits and Vegetables,167.6474,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3874.2902,M8_August,Dorabjees
FDL44,18.25,Low Fat,0.012325122,Fruits and Vegetables,162.8894,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,647.1576,M8_August,Dorabjees
FDY50,5.8,Low Fat,0.131489269,Fruits and Vegetables,89.7172,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1605.9096,M8_August,Dorabjees
FDR59,14.5,Regular,0.064224789,Fruits and Vegetables,262.7594,OUT017,2019,,Tier 2,Supermarket OUT-Pune,7064.8038,M8_August,Dorabjees
FDH35,18.25,Low Fat,0.060589424,Fruits and Vegetables,162.5526,OUT017,2019,,Tier 2,Supermarket OUT-Pune,986.7156,M8_August,Dorabjees
FDX08,12.85,Low Fat,0.022649893,Fruits and Vegetables,179.3318,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1263.0226,M8_August,Dorabjees
FDL20,17.1,Low Fat,0.128390273,Fruits and Vegetables,111.9886,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1445.4518,M8_August,Dorabjees
FDB27,7.575,Low Fat,0.055476238,Fruits and Vegetables,196.8768,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1182.4608,M8_August,Dorabjees
FDA56,9.21,Low Fat,0.008757492,Fruits and Vegetables,120.8414,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2071.3038,M8_August,Dorabjees
FDV39,11.3,Low Fat,0.007273831,Fruits and Vegetables,196.6426,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,5141.3076,M8_August,Dorabjees
FDU38,,Low Fat,0.144534212,Fruits and Vegetables,190.6504,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,575.2512,M8_August,Dorabjees
FDT55,13.6,Regular,0.043743689,Fruits and Vegetables,157.7946,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1104.5622,M8_August,Dorabjees
FDS24,20.85,Regular,0.062477955,Fruits and Vegetables,87.2514,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1505.3738,M8_August,Dorabjees
FDS15,9.195,Regular,0.078060601,Fruits and Vegetables,106.3596,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2912.2092,M8_August,Dorabjees
FDF05,,Low Fat,0.026740767,Fruits and Vegetables,261.291,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,5522.811,M8_August,Dorabjees
DRP47,15.75,Low Fat,0.140821917,Fruits and Vegetables,252.9382,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2775.7202,M8_August,Dorabjees
FDA25,16.5,Regular,0.068403271,Fruits and Vegetables,101.999,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,619.194,M8_August,Dorabjees
FDA19,,Low Fat,0,Fruits and Vegetables,126.6994,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,256.9988,M8_August,Dorabjees
NCM26,20.5,Low Fat,0.02312394,Fruits and Vegetables,154.634,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2297.01,M8_August,Dorabjees
FDS46,17.6,Regular,0.047449835,Fruits and Vegetables,118.1782,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2621.9204,M8_August,Dorabjees
DRH15,8.775,Low Fat,0.110359004,Fruits and Vegetables,42.7428,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,790.9704,M8_August,Dorabjees
NCR05,10.1,Low Fat,0.054620504,Fruits and Vegetables,197.5084,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2976.126,M8_August,Dorabjees
NCY17,18.2,Low Fat,0,Fruits and Vegetables,44.1086,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1115.215,M8_August,Dorabjees
FDZ01,8.975,Regular,0.009051307,Fruits and Vegetables,103.099,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,309.597,M8_August,Dorabjees
FDP31,,Regular,0.160722863,Fruits and Vegetables,65.7168,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2237.088,M8_August,Dorabjees
FDE57,9.6,Low Fat,0.03625493,Fruits and Vegetables,141.0154,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2694.4926,M8_August,Dorabjees
FDZ44,8.185,Low Fat,0.064824502,Fruits and Vegetables,116.0808,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,234.3616,M8_August,Dorabjees
NCP53,14.75,Low Fat,0.033024328,Fruits and Vegetables,236.6906,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3089.9778,M8_August,Dorabjees
NCA06,20.5,Low Fat,0.143574191,Fruits and Vegetables,37.219,OUT045,2019,,Tier 2,Supermarket OUT-Pune,476.047,M8_August,Dorabjees
FDP22,14.65,Regular,0.099333217,Fruits and Vegetables,51.3666,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1076.5986,M8_August,Dorabjees
FDW37,19.2,Low Fat,0.12475207,Fruits and Vegetables,90.9488,OUT017,2019,,Tier 2,Supermarket OUT-Pune,633.8416,M8_August,Dorabjees
NCS30,5.945,Low Fat,0.093170838,Fruits and Vegetables,127.3652,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1549.9824,M8_August,Dorabjees
FDB40,17.5,Regular,0.007538459,Fruits and Vegetables,144.2102,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,4082.6856,M8_August,Dorabjees
FDC51,10.895,Regular,0.009676286,Fruits and Vegetables,122.873,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3448.844,M8_August,Dorabjees
FDC11,20.5,Low Fat,0.141792841,Fruits and Vegetables,89.7172,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1159.8236,M8_August,Dorabjees
FDC59,,Regular,0.05436436,Fruits and Vegetables,63.8168,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,958.752,M8_August,Dorabjees
FDE14,13.65,Regular,0.031573246,Fruits and Vegetables,99.47,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,299.61,M8_August,Dorabjees
NCT41,15.7,Low Fat,0.055943697,Fruits and Vegetables,150.6024,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2428.8384,M8_August,Dorabjees
FDP52,18.7,Regular,0,Fruits and Vegetables,229.201,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,3215.814,M8_August,Dorabjees
DRA24,19.35,Regular,0.066831682,Fruits and Vegetables,163.8868,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,327.5736,M8_August,Dorabjees
FDC40,16,Regular,0.065165046,Fruits and Vegetables,79.3986,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,856.8846,M8_August,Dorabjees
NCA42,6.965,Low Fat,0,Fruits and Vegetables,159.4604,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3169.208,M8_August,Dorabjees
FDT27,11.395,Regular,0.069728296,Fruits and Vegetables,233.9616,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1406.1696,M8_August,Dorabjees
NCW54,7.5,Low Fat,0.09660879,Fruits and Vegetables,56.9588,OUT045,2019,,Tier 2,Supermarket OUT-Pune,744.3644,M8_August,Dorabjees
DRB13,6.115,Regular,0.007038478,Fruits and Vegetables,189.253,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3605.307,M8_August,Dorabjees
FDY02,,Regular,0.153456703,Fruits and Vegetables,264.091,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,262.991,M8_August,Dorabjees
FDS59,14.8,Regular,0.043982464,Fruits and Vegetables,110.657,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2966.139,M8_August,Dorabjees
FDR49,8.71,Low Fat,0.139202085,Fruits and Vegetables,46.1376,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,383.5008,M8_August,Dorabjees
FDY40,15.5,Regular,0.086184647,Fruits and Vegetables,50.9692,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,394.1536,M8_August,Dorabjees
FDL48,19.35,Regular,0.082250863,Fruits and Vegetables,48.7034,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,534.6374,M8_August,Dorabjees
DRI01,,Low Fat,0.034286109,Fruits and Vegetables,173.1422,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,5000.8238,M8_August,Dorabjees
FDZ52,19.2,Low Fat,0.100482186,Fruits and Vegetables,111.8886,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1667.829,M8_August,Dorabjees
FDK32,16.25,Regular,0.049051717,Fruits and Vegetables,152.4682,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,2439.4912,M8_August,Dorabjees
FDK51,19.85,Low Fat,0.005230786,Fruits and Vegetables,265.1884,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,5034.7796,M8_August,Dorabjees
FDP28,13.65,Regular,0.08062523,Fruits and Vegetables,259.6936,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2087.9488,M8_August,Dorabjees
DRZ24,7.535,Low Fat,0.081787519,Fruits and Vegetables,120.844,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,2157.192,M8_August,Dorabjees
FDG04,,Low Fat,0.010615026,Fruits and Vegetables,185.1898,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,374.1796,M8_August,Dorabjees
FDF58,,Low Fat,0.009534758,Fruits and Vegetables,64.551,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1201.769,M8_August,Dorabjees
FDI21,5.59,Regular,0.056602818,Fruits and Vegetables,63.2168,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1725.7536,M8_August,Dorabjees
