Date,Extent
2006-09-15,5.753
2006-09-16,5.797
2006-09-17,5.784
2006-09-18,5.795
2006-09-19,5.843
2006-09-20,5.806
2006-09-21,5.836
2006-09-22,5.787
2006-09-23,5.821
2006-09-24,5.876
2006-09-25,5.87
2006-09-26,5.867
2006-09-27,5.875
2006-09-28,5.868
2006-09-29,5.826
2006-09-30,5.859
2006-10-01,5.984
2006-10-02,6.098
2006-10-03,6.182
2006-10-04,6.301
2006-10-05,6.401
2006-10-06,6.412
2006-10-07,6.442
2006-10-08,6.489
2006-10-09,6.61
2006-10-10,6.673
2006-10-11,6.742
2006-10-12,6.866
2006-10-13,7.104
2006-10-14,7.367
2006-10-15,7.498
2006-10-16,7.731
2006-10-17,7.834
2006-10-18,7.897
2006-10-19,7.982
2006-10-20,8.1
2006-10-21,8.182
2006-10-22,8.23
2006-10-23,8.343
2006-10-24,8.489
2006-10-25,8.688
2006-10-26,8.755
2006-10-27,8.776
2006-10-28,8.836
2006-10-29,8.865
2006-10-30,8.893
2006-10-31,9.004
2006-11-01,9.113
2006-11-02,9.18
2006-11-03,9.216
2006-11-04,9.233
2006-11-05,9.288
2006-11-06,9.34
2006-11-07,9.252
2006-11-08,9.378
2006-11-09,9.421
2006-11-10,9.533
2006-11-11,9.533
2006-11-12,9.5
2006-11-13,9.658
2006-11-14,9.66
2006-11-15,9.717
2006-11-16,9.735
2006-11-17,9.775
2006-11-18,9.775
2006-11-19,9.792
2006-11-20,9.728
2006-11-21,9.745
2006-11-22,9.866
2006-11-23,9.951
2006-11-24,9.923
2006-11-25,9.982
2006-11-26,10.044
2006-11-27,10.047
2006-11-28,10.052
2006-11-29,10.099
2006-11-30,10.226
2006-12-01,10.34
2006-12-02,10.442
2006-12-03,10.673
2006-12-04,10.832
2006-12-05,10.994
2006-12-06,11.159
2006-12-07,11.268
2006-12-08,11.351
2006-12-09,11.582
2006-12-10,11.707
2006-12-11,11.756
2006-12-12,11.796
2006-12-13,11.819
2006-12-14,11.876
2006-12-15,11.928
2006-12-16,11.918
2006-12-17,12.021
2006-12-18,12.098
2006-12-19,12.27
2006-12-20,12.408
2006-12-21,12.465
2006-12-22,12.517
2006-12-23,12.593
2006-12-24,12.675
2006-12-25,12.683
2006-12-26,12.696
2006-12-27,12.812
2006-12-28,12.831
2006-12-29,12.94
2006-12-30,13.073
2006-12-31,13.072
2007-01-01,13.11
2007-01-02,13.207
2007-01-03,13.182
2007-01-04,13.252
2007-01-05,13.361
2007-01-06,13.403
2007-01-07,13.51
2007-01-08,13.459
2007-01-09,13.435
2007-01-10,13.217
2007-01-11,13.227
2007-01-12,13.29
2007-01-13,13.367
2007-01-14,13.444
2007-01-15,13.523
2007-01-16,13.67
2007-01-17,13.712
2007-01-18,13.776
2007-01-19,13.89
2007-01-20,13.914
2007-01-21,13.951
2007-01-22,14.014
2007-01-23,14.089
2007-01-24,14.175
2007-01-25,14.226
2007-01-26,14.189
2007-01-27,14.26
2007-01-28,14.215
2007-01-29,14.218
2007-01-30,14.276
2007-01-31,14.232
2007-02-01,14.222
2007-02-02,14.371
2007-02-03,14.328
2007-02-04,14.306
2007-02-05,14.254
2007-02-06,14.252
2007-02-07,14.351
2007-02-08,14.351
2007-02-09,14.375
2007-02-10,14.442
2007-02-11,14.477
2007-02-12,14.476
2007-02-13,14.563
2007-02-14,14.538
2007-02-15,14.631
2007-02-16,14.495
2007-02-17,14.563
2007-02-18,14.552
2007-02-19,14.601
2007-02-20,14.74
2007-02-21,14.627
2007-02-22,14.679
2007-02-23,14.712
2007-02-24,14.76
2007-02-25,14.717
2007-02-26,14.65
2007-02-27,14.676
2007-02-28,14.662
2007-03-01,14.682
2007-03-02,14.672
2007-03-03,14.742
2007-03-04,14.714
2007-03-05,14.66
2007-03-06,14.653
2007-03-07,14.642
2007-03-08,14.644
2007-03-09,14.796
2007-03-10,14.842
2007-03-11,14.808
2007-03-12,14.733
2007-03-13,14.632
2007-03-14,14.609
2007-03-15,14.485
2007-03-16,14.502
2007-03-17,14.596
2007-03-18,14.561
2007-03-19,14.446
2007-03-20,14.364
2007-03-21,14.406
2007-03-22,14.493
2007-03-23,14.407
2007-03-24,14.399
2007-03-25,14.368
2007-03-26,14.414
2007-03-27,14.387
2007-03-28,14.281
2007-03-29,14.326
2007-03-30,14.277
2007-03-31,14.264
2007-04-01,14.267
2007-04-02,14.277
2007-04-03,14.186
2007-04-04,14.225
2007-04-05,14.242
2007-04-06,14.186
2007-04-07,14.123
2007-04-08,14.141
2007-04-09,14.074
2007-04-10,14.028
2007-04-11,13.93
2007-04-12,13.878
2007-04-13,13.909
2007-04-14,13.806
2007-04-15,13.777
2007-04-16,13.722
2007-04-17,13.772
2007-04-18,13.751
2007-04-19,13.755
2007-04-20,13.784
2007-04-21,13.719
2007-04-22,13.663
2007-04-23,13.682
2007-04-24,13.615
2007-04-25,13.542
2007-04-26,13.486
2007-04-27,13.439
2007-04-28,13.471
2007-04-29,13.482
2007-04-30,13.424
2007-05-01,13.367
2007-05-02,13.295
2007-05-03,13.291
2007-05-04,13.271
2007-05-05,13.209
2007-05-06,13.171
2007-05-07,13.139
2007-05-08,13.123
2007-05-09,13.064
2007-05-10,12.949
2007-05-11,12.941
2007-05-12,12.898
2007-05-13,12.868
2007-05-14,12.865
2007-05-15,12.838
2007-05-16,12.749
2007-05-17,12.718
2007-05-18,12.684
2007-05-19,12.724
2007-05-20,12.769
2007-05-21,12.642
2007-05-22,12.565
2007-05-23,12.503
2007-05-24,12.466
2007-05-25,12.415
2007-05-26,12.331
2007-05-27,12.338
2007-05-28,12.327
2007-05-29,12.296
2007-05-30,12.184
2007-05-31,12.17
2007-06-01,12.029
2007-06-02,12.004
2007-06-03,11.92
2007-06-04,11.867
2007-06-05,11.817
2007-06-06,11.759
2007-06-07,11.757
2007-06-08,11.826
2007-06-09,11.702
2007-06-10,11.715
2007-06-11,11.639
2007-06-12,11.607
2007-06-13,11.561
2007-06-14,11.457
2007-06-15,11.43
2007-06-16,11.365
2007-06-17,11.263
2007-06-18,11.131
2007-06-19,11.065
2007-06-20,10.945
2007-06-21,10.863
2007-06-22,10.824
2007-06-23,10.737
2007-06-24,10.626
2007-06-25,10.497
2007-06-26,10.447
2007-06-27,10.391
2007-06-28,10.281
2007-06-29,10.125
2007-06-30,9.952
2007-07-01,9.632
2007-07-02,9.452
2007-07-03,9.21
2007-07-04,9.098
2007-07-05,9.037
2007-07-06,8.897
2007-07-07,8.784
2007-07-08,8.722
2007-07-09,8.674
2007-07-10,8.583
2007-07-11,8.463
2007-07-12,8.327
2007-07-13,8.195
2007-07-14,8.065
2007-07-15,8.001
2007-07-16,7.823
2007-07-17,7.817
2007-07-18,7.751
2007-07-19,7.62
2007-07-20,7.479
2007-07-21,7.445
2007-07-22,7.393
2007-07-23,7.251
2007-07-24,7.126
2007-07-25,6.998
2007-07-26,6.886
2007-07-27,6.785
2007-07-28,6.719
2007-07-29,6.709
2007-07-30,6.657
2007-07-31,6.629
2007-08-01,6.461
2007-08-02,6.341
2007-08-03,6.25
2007-08-04,6.2
2007-08-05,6.065
2007-08-06,5.923
2007-08-07,5.882
2007-08-08,5.823
2007-08-09,5.741
2007-08-10,5.603
2007-08-11,5.59
2007-08-12,5.519
2007-08-13,5.462
2007-08-14,5.387
2007-08-15,5.329
2007-08-16,5.253
2007-08-17,5.178
2007-08-18,5.071
2007-08-19,5.056
2007-08-20,4.997
2007-08-21,4.923
2007-08-22,4.901
2007-08-23,4.872
2007-08-24,4.837
2007-08-25,4.793
2007-08-26,4.8
2007-08-27,4.83
2007-08-28,4.718
2007-08-29,4.695
2007-08-30,4.584
2007-08-31,4.528
2007-09-01,4.475
2007-09-02,4.462
2007-09-03,4.45
2007-09-04,4.423
2007-09-05,4.376
2007-09-06,4.291
2007-09-07,4.275
2007-09-08,4.292
2007-09-09,4.277
2007-09-10,4.254
2007-09-11,4.215
2007-09-12,4.225
2007-09-13,4.218
2007-09-14,4.147
2007-09-15,4.167
2007-09-16,4.153
2007-09-17,4.149
2007-09-18,4.156
2007-09-19,4.191
2007-09-20,4.2
2007-09-21,4.223
2007-09-22,4.231
2007-09-23,4.193
2007-09-24,4.162
2007-09-25,4.213
2007-09-26,4.223
2007-09-27,4.283
2007-09-28,4.279
2007-09-29,4.342
2007-09-30,4.473
2007-10-01,4.614
2007-10-02,4.658
2007-10-03,4.786
2007-10-04,4.813
2007-10-05,4.771
2007-10-06,4.83
2007-10-07,4.953
2007-10-08,5.044
2007-10-09,5.118
2007-10-10,5.205
2007-10-11,5.262
2007-10-12,5.288
2007-10-13,5.338
2007-10-14,5.418
2007-10-15,5.559
2007-10-16,5.675
2007-10-17,5.755
2007-10-18,5.906
2007-10-19,6.115
2007-10-20,6.279
2007-10-21,6.484
2007-10-22,6.728
2007-10-23,6.9
2007-10-24,7.005
2007-10-25,7.21
2007-10-26,7.399
2007-10-27,7.642
2007-10-28,7.88
2007-10-29,8.085
2007-10-30,8.179
2007-10-31,8.332
2007-11-01,8.498
2007-11-02,8.663
2007-11-03,8.731
2007-11-04,8.897
2007-11-05,8.911
2007-11-06,8.986
2007-11-07,9.119
2007-11-08,9.231
2007-11-09,9.401
2007-11-10,9.469
2007-11-11,9.519
2007-11-12,9.66
2007-11-13,9.678
2007-11-14,9.663
2007-11-15,9.714
2007-11-16,9.739
2007-11-17,9.892
2007-11-18,9.966
2007-11-19,10.058
2007-11-20,10.152
2007-11-21,10.278
2007-11-22,10.304
2007-11-23,10.28
2007-11-24,10.291
2007-11-25,10.405
2007-11-26,10.43
2007-11-27,10.491
2007-11-28,10.673
2007-11-29,10.828
2007-11-30,10.878
2007-12-01,10.916
2007-12-02,10.867
2007-12-03,10.991
2007-12-04,11.148
2007-12-05,11.273
2007-12-06,11.333
2007-12-07,11.352
2007-12-08,11.403
2007-12-09,11.511
2007-12-10,11.6
2007-12-11,11.586
2007-12-12,11.646
2007-12-13,11.764
2007-12-14,11.864
2007-12-15,11.903
2007-12-16,11.969
2007-12-17,12.11
2007-12-18,12.216
2007-12-19,12.275
2007-12-20,12.395
2007-12-21,12.498
2007-12-22,12.592
2007-12-23,12.694
2007-12-24,12.807
2007-12-25,12.742
2007-12-26,12.766
2007-12-27,12.867
2007-12-28,12.918
2007-12-29,12.981
2007-12-30,13.012
2007-12-31,13.054
2008-01-01,13.206
2008-01-02,13.164
2008-01-03,13.19
2008-01-04,13.275
2008-01-05,13.303
2008-01-06,13.325
2008-01-07,13.411
2008-01-08,13.433
2008-01-09,13.532
2008-01-10,13.586
2008-01-11,13.744
2008-01-12,13.678
2008-01-13,13.747
2008-01-14,13.78
2008-01-15,13.822
2008-01-16,13.849
2008-01-17,13.865
2008-01-18,13.922
2008-01-19,13.997
2008-01-20,13.964
2008-01-21,14.07
2008-01-22,14.189
2008-01-23,14.286
2008-01-24,14.455
2008-01-25,14.468
2008-01-26,14.525
2008-01-27,14.533
2008-01-28,14.593
2008-01-29,14.609
2008-01-30,14.519
2008-01-31,14.465
2008-02-01,14.563
2008-02-02,14.66
2008-02-03,14.664
2008-02-04,14.711
2008-02-05,14.835
2008-02-06,14.849
2008-02-07,14.841
2008-02-08,14.855
2008-02-09,14.9
2008-02-10,14.93
2008-02-11,14.967
2008-02-12,14.976
2008-02-13,14.921
2008-02-14,14.829
2008-02-15,14.735
2008-02-16,14.774
2008-02-17,14.889
2008-02-18,14.881
2008-02-19,14.929
2008-02-20,14.927
2008-02-21,15.06
2008-02-22,15.197
2008-02-23,15.213
2008-02-24,15.233
2008-02-25,15.262
2008-02-26,15.242
2008-02-27,15.354
2008-02-28,15.243
2008-02-29,15.21
2008-03-01,15.27
2008-03-02,15.222
2008-03-03,15.197
2008-03-04,15.195
2008-03-05,15.233
2008-03-06,15.235
2008-03-07,15.197
2008-03-08,15.262
2008-03-09,15.352
2008-03-10,15.251
2008-03-11,15.268
2008-03-12,15.305
2008-03-13,15.305
2008-03-14,15.204
2008-03-15,15.194
2008-03-16,15.126
2008-03-17,15.141
2008-03-18,15.135
2008-03-19,15.14
2008-03-20,15.167
2008-03-21,15.175
2008-03-22,15.184
2008-03-23,15.165
2008-03-24,15.113
2008-03-25,15.133
2008-03-26,15.135
2008-03-27,15.081
2008-03-28,15.051
2008-03-29,14.988
2008-03-30,15.041
2008-03-31,15.081
2008-04-01,14.989
2008-04-02,14.931
2008-04-03,14.901
2008-04-04,14.794
2008-04-05,14.747
2008-04-06,14.722
2008-04-07,14.814
2008-04-08,14.842
2008-04-09,14.755
2008-04-10,14.773
2008-04-11,14.678
2008-04-12,14.616
2008-04-13,14.498
2008-04-14,14.487
2008-04-15,14.411
2008-04-16,14.268
2008-04-17,14.305
2008-04-18,14.178
2008-04-19,14.107
2008-04-20,14.063
2008-04-21,13.979
2008-04-22,13.995
2008-04-23,13.937
2008-04-24,13.879
2008-04-25,13.807
2008-04-26,13.845
2008-04-27,13.848
2008-04-28,13.811
2008-04-29,13.783
2008-04-30,13.795
2008-05-01,13.649
2008-05-02,13.651
2008-05-03,13.593
2008-05-04,13.586
2008-05-05,13.576
2008-05-06,13.494
2008-05-07,13.491
2008-05-08,13.436
2008-05-09,13.354
2008-05-10,13.319
2008-05-11,13.224
2008-05-12,13.199
2008-05-13,13.154
2008-05-14,13.086
2008-05-15,13.049
2008-05-16,13.048
2008-05-17,12.984
2008-05-18,12.875
2008-05-19,12.775
2008-05-20,12.672
2008-05-21,12.639
2008-05-22,12.612
2008-05-23,12.602
2008-05-24,12.587
2008-05-25,12.503
2008-05-26,12.481
2008-05-27,12.43
2008-05-28,12.316
2008-05-29,12.318
2008-05-30,12.267
2008-05-31,12.224
2008-06-01,12.164
2008-06-02,12.119
2008-06-03,12.111
2008-06-04,11.984
2008-06-05,11.869
2008-06-06,11.825
2008-06-07,11.714
2008-06-08,11.632
2008-06-09,11.578
2008-06-10,11.498
2008-06-11,11.541
2008-06-12,11.478
2008-06-13,11.414
2008-06-14,11.363
2008-06-15,11.268
2008-06-16,11.189
2008-06-17,11.137
2008-06-18,11.072
2008-06-19,11.024
2008-06-20,10.954
2008-06-21,10.894
2008-06-22,10.803
2008-06-23,10.719
2008-06-24,10.663
2008-06-25,10.552
2008-06-26,10.504
2008-06-27,10.393
2008-06-28,10.326
2008-06-29,10.263
2008-06-30,10.199
2008-07-01,9.93
2008-07-02,9.921
2008-07-03,9.821
2008-07-04,9.742
2008-07-05,9.645
2008-07-06,9.649
2008-07-07,9.491
2008-07-08,9.45
2008-07-09,9.396
2008-07-10,9.315
2008-07-11,9.211
2008-07-12,9.122
2008-07-13,9.033
2008-07-14,8.982
2008-07-15,8.766
2008-07-16,8.688
2008-07-17,8.617
2008-07-18,8.511
2008-07-19,8.408
2008-07-20,8.28
2008-07-21,8.165
2008-07-22,8.108
2008-07-23,7.989
2008-07-24,7.894
2008-07-25,7.755
2008-07-26,7.746
2008-07-27,7.675
2008-07-28,7.566
2008-07-29,7.466
2008-07-30,7.347
2008-07-31,7.327
2008-08-01,7.203
2008-08-02,7.096
2008-08-03,7.089
2008-08-04,6.948
2008-08-05,6.69
2008-08-06,6.584
2008-08-07,6.516
2008-08-08,6.539
2008-08-09,6.421
2008-08-10,6.285
2008-08-11,6.259
2008-08-12,6.155
2008-08-13,6.095
2008-08-14,6.025
2008-08-15,5.974
2008-08-16,5.893
2008-08-17,5.851
2008-08-18,5.73
2008-08-19,5.619
2008-08-20,5.624
2008-08-21,5.539
2008-08-22,5.476
2008-08-23,5.419
2008-08-24,5.236
2008-08-25,5.106
2008-08-26,5.019
2008-08-27,5.037
2008-08-28,5.023
2008-08-29,5.012
2008-08-30,4.938
2008-08-31,4.904
2008-09-01,4.828
2008-09-02,4.717
2008-09-03,4.741
2008-09-04,4.686
2008-09-05,4.691
2008-09-06,4.7
2008-09-07,4.664
2008-09-08,4.627
2008-09-09,4.651
2008-09-10,4.603
2008-09-11,4.577
2008-09-12,4.574
2008-09-13,4.598
2008-09-14,4.599
2008-09-15,4.601
2008-09-16,4.615
2008-09-17,4.602
2008-09-18,4.548
2008-09-19,4.565
2008-09-20,4.598
2008-09-21,4.659
2008-09-22,4.658
2008-09-23,4.679
2008-09-24,4.692
2008-09-25,4.729
2008-09-26,4.763
2008-09-27,4.811
2008-09-28,4.884
2008-09-29,4.925
2008-09-30,5.038
2008-10-01,5.254
2008-10-02,5.336
2008-10-03,5.431
2008-10-04,5.505
2008-10-05,5.63
2008-10-06,5.786
2008-10-07,5.948
2008-10-08,6.064
2008-10-09,6.313
2008-10-10,6.409
2008-10-11,6.615
2008-10-12,6.772
2008-10-13,6.91
2008-10-14,7.093
2008-10-15,7.252
2008-10-16,7.459
2008-10-17,7.601
2008-10-18,7.737
2008-10-19,7.905
2008-10-20,8.026
2008-10-21,8.126
2008-10-22,8.352
2008-10-23,8.528
2008-10-24,8.667
2008-10-25,8.762
2008-10-26,8.842
2008-10-27,8.914
2008-10-28,8.994
2008-10-29,9.107
2008-10-30,9.193
2008-10-31,9.315
2008-11-01,9.363
2008-11-02,9.331
2008-11-03,9.399
2008-11-04,9.57
2008-11-05,9.708
2008-11-06,9.794
2008-11-07,9.963
2008-11-08,10.062
2008-11-09,10.089
2008-11-10,10.122
2008-11-11,10.129
2008-11-12,10.09
2008-11-13,10.111
2008-11-14,10.119
2008-11-15,10.215
2008-11-16,10.339
2008-11-17,10.476
2008-11-18,10.468
2008-11-19,10.637
2008-11-20,10.715
2008-11-21,10.667
2008-11-22,10.696
2008-11-23,10.785
2008-11-24,10.912
2008-11-25,10.928
2008-11-26,11.029
2008-11-27,11.043
2008-11-28,11.122
2008-11-29,11.152
2008-11-30,11.252
2008-12-01,11.492
2008-12-02,11.521
2008-12-03,11.586
2008-12-04,11.68
2008-12-05,11.781
2008-12-06,11.811
2008-12-07,11.936
2008-12-08,12.147
2008-12-09,12.224
2008-12-10,12.343
2008-12-11,12.35
2008-12-12,12.424
2008-12-13,12.309
2008-12-14,12.281
2008-12-15,12.377
2008-12-16,12.407
2008-12-17,12.367
2008-12-18,12.357
2008-12-19,12.447
2008-12-20,12.461
2008-12-21,12.436
2008-12-22,12.676
2008-12-23,12.636
2008-12-24,12.698
2008-12-25,12.794
2008-12-26,12.94
2008-12-27,12.847
2008-12-28,12.882
2008-12-29,12.926
2008-12-30,12.929
2008-12-31,13.048
2009-01-01,13.189
2009-01-02,13.18
2009-01-03,13.267
2009-01-04,13.286
2009-01-05,13.352
2009-01-06,13.447
2009-01-07,13.478
2009-01-08,13.586
2009-01-09,13.646
2009-01-10,13.73
2009-01-11,13.777
2009-01-12,13.79
2009-01-13,13.857
2009-01-14,14.008
2009-01-15,14.115
2009-01-16,14.123
2009-01-17,14.094
2009-01-18,14.162
2009-01-19,14.268
2009-01-20,14.19
2009-01-21,14.168
2009-01-22,14.251
2009-01-23,14.232
2009-01-24,14.184
2009-01-25,14.166
2009-01-26,14.133
2009-01-27,14.231
2009-01-28,14.291
2009-01-29,14.336
2009-01-30,14.38
2009-01-31,14.408
2009-02-01,14.502
2009-02-02,14.604
2009-02-03,14.531
2009-02-04,14.507
2009-02-05,14.58
2009-02-06,14.662
2009-02-07,14.774
2009-02-08,14.856
2009-02-09,14.879
2009-02-10,14.853
2009-02-11,14.772
2009-02-12,14.762
2009-02-13,14.845
2009-02-14,14.848
2009-02-15,14.882
2009-02-16,14.901
2009-02-17,14.982
2009-02-18,14.969
2009-02-19,14.851
2009-02-20,14.872
2009-02-21,14.882
2009-02-22,14.8
2009-02-23,14.811
2009-02-24,14.809
2009-02-25,14.847
2009-02-26,14.991
2009-02-27,15.039
2009-02-28,15.112
2009-03-01,15.168
2009-03-02,15.195
2009-03-03,15.126
2009-03-04,15.067
2009-03-05,15.123
2009-03-06,15.162
2009-03-07,15.076
2009-03-08,14.955
2009-03-09,14.878
2009-03-10,14.833
2009-03-11,14.894
2009-03-12,14.861
2009-03-13,14.884
2009-03-14,14.959
2009-03-15,14.939
2009-03-16,14.942
2009-03-17,15.015
2009-03-18,14.968
2009-03-19,14.959
2009-03-20,14.962
2009-03-21,15.004
2009-03-22,15.052
2009-03-23,15.073
2009-03-24,15.027
2009-03-25,15.022
2009-03-26,14.981
2009-03-27,14.954
2009-03-28,14.906
2009-03-29,14.881
2009-03-30,14.864
2009-03-31,14.762
2009-04-01,14.73
2009-04-02,14.728
2009-04-03,14.779
2009-04-04,14.818
2009-04-05,14.753
2009-04-06,14.684
2009-04-07,14.732
2009-04-08,14.668
2009-04-09,14.667
2009-04-10,14.638
2009-04-11,14.61
2009-04-12,14.653
2009-04-13,14.561
2009-04-14,14.521
2009-04-15,14.561
2009-04-16,14.517
2009-04-17,14.434
2009-04-18,14.41
2009-04-19,14.402
2009-04-20,14.479
2009-04-21,14.438
2009-04-22,14.435
2009-04-23,14.309
2009-04-24,14.268
2009-04-25,14.279
2009-04-26,14.278
2009-04-27,14.185
2009-04-28,14.123
2009-04-29,14.128
2009-04-30,14.081
2009-05-01,13.956
2009-05-02,13.901
2009-05-03,13.857
2009-05-04,13.863
2009-05-05,13.78
2009-05-06,13.763
2009-05-07,13.693
2009-05-08,13.683
2009-05-09,13.616
2009-05-10,13.576
2009-05-11,13.457
2009-05-12,13.406
2009-05-13,13.379
2009-05-14,13.334
2009-05-15,13.288
2009-05-16,13.17
2009-05-17,13.155
2009-05-18,13.061
2009-05-19,12.992
2009-05-20,13.0
2009-05-21,12.942
2009-05-22,12.906
2009-05-23,12.822
2009-05-24,12.732
2009-05-25,12.637
2009-05-26,12.582
2009-05-27,12.575
2009-05-28,12.541
2009-05-29,12.465
2009-05-30,12.376
2009-05-31,12.28
2009-06-01,12.139
2009-06-02,12.02
2009-06-03,11.922
2009-06-04,11.909
2009-06-05,11.884
2009-06-06,11.783
2009-06-07,11.74
2009-06-08,11.676
2009-06-09,11.632
2009-06-10,11.629
2009-06-11,11.657
2009-06-12,11.671
2009-06-13,11.624
2009-06-14,11.554
2009-06-15,11.497
2009-06-16,11.385
2009-06-17,11.293
2009-06-18,11.285
2009-06-19,11.188
2009-06-20,11.169
2009-06-21,11.096
2009-06-22,11.064
2009-06-23,10.882
2009-06-24,10.769
2009-06-25,10.717
2009-06-26,10.633
2009-06-27,10.626
2009-06-28,10.437
2009-06-29,10.334
2009-06-30,10.393
2009-07-01,10.054
2009-07-02,9.929
2009-07-03,9.858
2009-07-04,9.695
2009-07-05,9.643
2009-07-06,9.504
2009-07-07,9.386
2009-07-08,9.292
2009-07-09,9.18
2009-07-10,9.03
2009-07-11,9.001
2009-07-12,8.989
2009-07-13,8.801
2009-07-14,8.701
2009-07-15,8.573
2009-07-16,8.512
2009-07-17,8.416
2009-07-18,8.374
2009-07-19,8.235
2009-07-20,8.123
2009-07-21,7.952
2009-07-22,7.76
2009-07-23,7.694
2009-07-24,7.548
2009-07-25,7.422
2009-07-26,7.337
2009-07-27,7.227
2009-07-28,7.107
2009-07-29,7.067
2009-07-30,7.001
2009-07-31,7.018
2009-08-01,6.994
2009-08-02,6.936
2009-08-03,6.905
2009-08-04,6.839
2009-08-05,6.805
2009-08-06,6.776
2009-08-07,6.719
2009-08-08,6.703
2009-08-09,6.574
2009-08-10,6.51
2009-08-11,6.493
2009-08-12,6.442
2009-08-13,6.377
2009-08-14,6.234
2009-08-15,6.192
2009-08-16,6.143
2009-08-17,6.077
2009-08-18,6.002
2009-08-19,5.869
2009-08-20,5.815
2009-08-21,5.783
2009-08-22,5.714
2009-08-23,5.622
2009-08-24,5.568
2009-08-25,5.584
2009-08-26,5.518
2009-08-27,5.46
2009-08-28,5.47
2009-08-29,5.419
2009-08-30,5.318
2009-08-31,5.347
2009-09-01,5.355
2009-09-02,5.257
2009-09-03,5.26
2009-09-04,5.193
2009-09-05,5.269
2009-09-06,5.175
2009-09-07,5.214
2009-09-08,5.132
2009-09-09,5.165
2009-09-10,5.17
2009-09-11,5.113
2009-09-12,5.047
2009-09-13,5.103
2009-09-14,5.198
2009-09-15,5.213
2009-09-16,5.175
2009-09-17,5.196
2009-09-18,5.211
2009-09-19,5.195
2009-09-20,5.24
2009-09-21,5.276
2009-09-22,5.341
2009-09-23,5.349
2009-09-24,5.32
2009-09-25,5.377
2009-09-26,5.383
2009-09-27,5.444
2009-09-28,5.456
2009-09-29,5.473
2009-09-30,5.549
2009-10-01,5.682
2009-10-02,5.774
2009-10-03,5.769
2009-10-04,5.798
2009-10-05,5.852
2009-10-06,5.846
2009-10-07,5.878
2009-10-08,5.915
2009-10-09,5.962
2009-10-10,6.219
2009-10-11,6.432
2009-10-12,6.526
2009-10-13,6.522
2009-10-14,6.665
2009-10-15,6.838
2009-10-16,6.856
2009-10-17,6.942
2009-10-18,7.073
2009-10-19,7.196
2009-10-20,7.307
2009-10-21,7.385
2009-10-22,7.529
2009-10-23,7.608
2009-10-24,7.665
2009-10-25,7.646
2009-10-26,7.822
2009-10-27,8.02
2009-10-28,8.189
2009-10-29,8.386
2009-10-30,8.543
2009-10-31,8.685
2009-11-01,8.723
2009-11-02,8.758
2009-11-03,8.807
2009-11-04,8.824
2009-11-05,8.882
2009-11-06,9.012
2009-11-07,9.086
2009-11-08,9.07
2009-11-09,9.187
2009-11-10,9.249
2009-11-11,9.318
2009-11-12,9.283
2009-11-13,9.324
2009-11-14,9.465
2009-11-15,9.714
2009-11-16,9.835
2009-11-17,9.919
2009-11-18,10.001
2009-11-19,10.09
2009-11-20,10.141
2009-11-21,10.207
2009-11-22,10.332
2009-11-23,10.465
2009-11-24,10.575
2009-11-25,10.66
2009-11-26,10.774
2009-11-27,10.804
2009-11-28,10.858
2009-11-29,10.86
2009-11-30,10.929
2009-12-01,11.13
2009-12-02,11.256
2009-12-03,11.318
2009-12-04,11.416
2009-12-05,11.631
2009-12-06,11.529
2009-12-07,11.585
2009-12-08,11.56
2009-12-09,11.592
2009-12-10,11.681
2009-12-11,11.695
2009-12-12,11.842
2009-12-13,11.957
2009-12-14,12.121
2009-12-15,12.215
2009-12-16,12.344
2009-12-17,12.433
2009-12-18,12.504
2009-12-19,12.488
2009-12-20,12.527
2009-12-21,12.617
2009-12-22,12.64
2009-12-23,12.639
2009-12-24,12.688
2009-12-25,12.744
2009-12-26,12.87
2009-12-27,12.868
2009-12-28,13.024
2009-12-29,13.103
2009-12-30,13.118
2009-12-31,13.061
2010-01-01,13.205
2010-01-02,13.232
2010-01-03,13.254
2010-01-04,13.236
2010-01-05,13.337
2010-01-06,13.458
2010-01-07,13.499
2010-01-08,13.536
2010-01-09,13.584
2010-01-10,13.603
2010-01-11,13.695
2010-01-12,13.672
2010-01-13,13.728
2010-01-14,13.76
2010-01-15,13.846
2010-01-16,13.82
2010-01-17,13.812
2010-01-18,13.826
2010-01-19,13.881
2010-01-20,13.96
2010-01-21,13.94
2010-01-22,13.889
2010-01-23,13.866
2010-01-24,13.904
2010-01-25,13.991
2010-01-26,14.089
2010-01-27,14.045
2010-01-28,13.949
2010-01-29,14.041
2010-01-30,14.111
2010-01-31,14.142
2010-02-01,14.209
2010-02-02,14.266
2010-02-03,14.255
2010-02-04,14.309
2010-02-05,14.317
2010-02-06,14.319
2010-02-07,14.24
2010-02-08,14.322
2010-02-09,14.441
2010-02-10,14.365
2010-02-11,14.394
2010-02-12,14.515
2010-02-13,14.556
2010-02-14,14.652
2010-02-15,14.685
2010-02-16,14.715
2010-02-17,14.823
2010-02-18,14.853
2010-02-19,14.775
2010-02-20,14.729
2010-02-21,14.733
2010-02-22,14.84
2010-02-23,14.875
2010-02-24,14.812
2010-02-25,14.803
2010-02-26,14.767
2010-02-27,14.789
2010-02-28,14.921
2010-03-01,14.914
2010-03-02,15.019
2010-03-03,15.037
2010-03-04,15.14
2010-03-05,15.233
2010-03-06,15.216
2010-03-07,15.165
2010-03-08,15.148
2010-03-09,15.1
