,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2058899,2,2019-03-08 21:03:59,2019-03-08 21:14:57,1,0.95,1,N,186,137,1,8.0,0.5,0.5,2.0,0.0,0.3,13.8,2.5
7444633,1,2019-03-30 12:50:27,2019-03-30 13:00:46,1,2.4,1,N,144,13,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
6724190,1,2019-03-27 16:07:52,2019-03-27 16:15:21,1,1.7,1,N,143,151,1,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
517814,2,2019-03-02 18:52:33,2019-03-02 18:52:54,2,0.06,5,N,236,75,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0.0
6539643,1,2019-03-26 20:42:59,2019-03-26 20:59:14,1,2.7,1,N,113,162,1,12.5,3.0,0.5,2.0,0.0,0.3,18.3,2.5
2845715,1,2019-03-12 07:30:58,2019-03-12 07:46:08,1,1.8,1,N,140,142,2,11.0,2.5,0.5,0.0,0.0,0.3,14.3,2.5
4622755,1,2019-03-18 21:24:31,2019-03-18 21:32:34,1,1.4,1,N,163,186,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2562731,2,2019-03-10 20:51:51,2019-03-10 21:00:29,1,1.82,1,N,249,137,1,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5
4191984,2,2019-03-16 23:31:21,2019-03-16 23:49:30,1,4.36,1,N,234,238,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
486270,2,2019-03-02 20:44:58,2019-03-02 21:14:29,1,4.87,1,N,162,66,1,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5
3949217,1,2019-03-16 01:47:15,2019-03-16 01:51:39,1,0.6,1,N,100,100,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
4674371,2,2019-03-19 08:13:10,2019-03-19 08:15:58,3,0.59,1,N,107,4,2,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
479133,2,2019-03-02 19:49:45,2019-03-02 19:58:31,1,1.05,1,N,233,230,1,7.5,0.0,0.5,1.5,0.0,0.3,12.3,2.5
215170,2,2019-03-01 19:50:36,2019-03-01 20:02:04,1,1.26,1,N,233,230,2,9.0,1.0,0.5,0.0,0.0,0.3,13.3,2.5
4040143,2,2019-03-16 13:17:06,2019-03-16 13:37:31,1,2.07,1,N,211,164,1,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
6585816,2,2019-03-26 23:18:37,2019-03-26 23:27:32,3,2.2,1,N,158,164,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
5589782,2,2019-03-22 18:38:11,2019-03-22 18:51:00,1,3.1,1,N,239,152,2,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2.5
4894579,2,2019-03-20 05:31:51,2019-03-20 05:40:31,1,2.49,1,N,79,161,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1331258,1,2019-03-06 12:08:22,2019-03-06 12:22:57,1,0.9,1,N,163,161,1,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5
6717470,2,2019-03-27 15:25:59,2019-03-27 15:44:42,1,3.61,1,N,229,151,1,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
49388,2,2019-03-01 08:43:21,2019-03-01 09:06:11,1,1.68,1,N,141,162,1,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
4155202,1,2019-03-16 21:28:58,2019-03-16 21:54:19,1,8.9,1,N,264,264,1,28.5,0.5,0.5,5.95,0.0,0.3,35.75,0.0
2044117,2,2019-03-08 20:34:52,2019-03-09 20:32:01,1,0.69,1,N,113,79,1,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
3147244,2,2019-03-13 09:27:28,2019-03-13 09:39:57,1,0.99,1,N,170,161,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
4594497,1,2019-03-18 19:41:43,2019-03-18 19:54:59,1,2.7,1,N,263,170,1,11.5,3.5,0.5,2.0,0.0,0.3,17.8,2.5
326927,2,2019-03-02 07:51:29,2019-03-02 07:53:33,1,0.42,1,N,141,236,2,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
4843007,2,2019-03-19 20:48:21,2019-03-19 21:03:49,1,5.98,1,N,87,162,1,19.5,0.5,0.5,5.82,0.0,0.3,29.12,2.5
3062658,2,2019-03-12 21:38:22,2019-03-12 22:00:23,1,5.49,1,N,239,114,1,20.5,0.5,0.5,6.08,0.0,0.3,30.38,2.5
217032,2,2019-03-01 19:07:00,2019-03-01 19:15:10,1,1.1,1,N,142,143,1,7.0,1.0,0.5,2.0,0.0,0.3,13.3,2.5
3645155,2,2019-03-15 00:44:21,2019-03-15 00:56:55,2,3.22,1,N,211,50,1,12.0,0.5,0.5,3.95,0.0,0.3,19.75,2.5
4939673,1,2019-03-20 10:27:12,2019-03-20 10:43:18,1,1.4,1,N,233,48,1,11.0,2.5,0.5,4.0,0.0,0.3,18.3,2.5
3569468,2,2019-03-14 19:52:19,2019-03-14 20:04:57,5,1.9,1,N,24,42,1,10.5,1.0,0.5,2.7,0.0,0.3,15.0,0.0
7513208,1,2019-03-30 17:10:35,2019-03-30 17:28:52,2,2.2,1,N,161,68,2,12.5,2.5,0.5,0.0,0.0,0.3,15.8,2.5
585867,2,2019-03-03 08:07:41,2019-03-03 08:17:21,1,2.08,1,N,237,239,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
7179493,2,2019-03-29 11:27:38,2019-03-29 11:33:13,1,0.76,1,N,95,95,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
4439799,2,2019-03-18 06:58:45,2019-03-18 07:12:34,2,3.36,1,N,162,231,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
6266301,2,2019-03-25 16:34:47,2019-03-25 16:35:15,1,0.02,5,N,151,151,1,41.19,0.0,0.5,0.0,0.0,0.3,41.99,0.0
1860353,2,2019-03-08 08:16:15,2019-03-08 08:19:02,1,0.45,1,N,237,237,1,4.0,0.0,0.5,1.0,0.0,0.3,8.3,2.5
6390355,2,2019-03-26 08:04:08,2019-03-26 08:19:56,1,1.43,1,N,142,230,1,11.0,0.0,0.5,3.58,0.0,0.3,17.88,2.5
6064913,1,2019-03-24 16:17:53,2019-03-24 16:25:10,1,3.0,1,N,132,10,1,10.5,0.0,0.5,3.0,0.0,0.3,14.3,0.0
1011811,2,2019-03-05 08:04:37,2019-03-05 08:24:05,1,1.92,1,N,50,163,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
5784890,1,2019-03-23 13:26:05,2019-03-23 13:34:20,1,1.8,1,N,138,70,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0.0
5905050,2,2019-03-23 22:54:13,2019-03-23 23:14:27,2,4.77,1,N,140,246,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2736298,2,2019-03-11 17:02:45,2019-03-11 17:12:11,2,0.91,1,N,161,48,1,7.5,1.0,0.5,2.95,0.0,0.3,14.75,2.5
7045150,2,2019-03-28 20:43:26,2019-03-28 20:53:10,3,0.96,1,N,186,249,1,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1072748,2,2019-03-05 12:56:26,2019-03-05 13:22:04,3,2.8,1,N,68,148,1,16.5,0.0,0.5,4.95,0.0,0.3,24.75,2.5
4323110,1,2019-03-17 14:55:59,2019-03-17 15:00:14,0,0.9,1,N,231,231,1,5.0,2.5,0.5,2.45,0.0,0.3,10.75,2.5
878370,1,2019-03-04 17:36:13,2019-03-04 17:41:54,1,0.7,1,N,211,144,1,5.5,3.5,0.5,1.96,0.0,0.3,11.76,2.5
7370264,2,2019-03-30 00:03:29,2019-03-30 00:09:10,2,0.92,1,N,68,186,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1084057,1,2019-03-05 14:39:45,2019-03-05 14:45:02,1,0.5,1,N,231,45,1,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
7540204,1,2019-03-30 19:05:53,2019-03-30 19:18:49,1,2.1,1,N,262,163,1,10.5,2.5,0.5,2.0,0.0,0.3,15.8,2.5
4944447,2,2019-03-20 10:20:25,2019-03-20 10:25:30,1,0.88,1,N,262,140,1,5.5,0.0,0.5,1.2,0.0,0.3,10.0,2.5
1683780,1,2019-03-07 17:19:40,2019-03-07 17:28:55,1,1.4,1,N,68,50,1,8.0,3.5,0.5,1.5,0.0,0.3,13.8,2.5
7080008,2,2019-03-28 22:17:52,2019-03-28 22:29:54,6,2.86,1,N,161,79,1,11.0,0.5,0.5,4.44,0.0,0.3,19.24,2.5
6036000,1,2019-03-24 13:22:57,2019-03-24 13:47:34,1,9.8,1,N,144,138,1,29.5,2.5,0.5,6.55,0.0,0.3,39.35,2.5
6001326,2,2019-03-24 10:01:24,2019-03-24 10:12:30,1,1.96,1,N,90,163,1,9.5,0.0,0.5,3.84,0.0,0.3,16.64,2.5
6662601,2,2019-03-27 11:54:41,2019-03-27 12:05:23,1,1.4,1,N,263,238,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
3771027,1,2019-03-15 14:50:05,2019-03-15 14:56:47,1,0.6,1,N,237,161,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
3897519,2,2019-03-15 22:03:51,2019-03-15 22:26:30,1,1.8,1,N,186,163,1,15.0,0.5,0.5,1.0,0.0,0.3,19.8,2.5
6505391,1,2019-03-26 18:43:44,2019-03-26 19:04:43,1,3.1,1,N,68,142,1,14.5,3.5,0.5,1.0,0.0,0.3,19.8,2.5
6664734,2,2019-03-27 11:39:45,2019-03-27 11:44:47,6,1.01,1,N,246,246,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
7760479,2,2019-03-31 15:56:34,2019-03-31 16:26:27,1,6.73,1,N,261,43,1,24.5,0.0,0.5,5.0,0.0,0.3,32.8,2.5
4568181,2,2019-03-18 17:16:15,2019-03-18 17:38:14,1,2.44,1,N,164,79,1,14.5,1.0,0.5,1.0,0.0,0.3,19.8,2.5
1115870,1,2019-03-05 16:49:46,2019-03-05 17:06:06,1,2.9,1,Y,161,238,1,13.5,3.5,0.5,5.3,0.0,0.3,23.1,2.5
752810,2,2019-03-03 23:07:55,2019-03-03 23:09:21,1,0.08,1,N,107,107,2,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
3631781,2,2019-03-14 23:31:00,2019-03-14 23:37:27,1,1.39,1,N,48,143,1,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
6055363,1,2019-03-24 15:23:08,2019-03-24 15:30:01,2,1.1,1,N,237,170,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
630567,1,2019-03-03 12:15:11,2019-03-03 12:21:20,1,1.2,1,N,236,237,1,6.5,2.5,0.5,2.0,0.0,0.3,11.8,2.5
7090588,1,2019-03-28 22:31:34,2019-03-28 22:43:49,1,1.3,1,N,170,48,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
6209503,2,2019-03-25 11:01:22,2019-03-25 11:15:36,1,1.85,1,N,186,125,1,10.5,0.0,0.5,2.0,0.0,0.3,15.8,2.5
5316063,2,2019-03-21 18:45:58,2019-03-21 18:50:49,1,0.7,1,N,140,237,1,5.0,1.0,0.5,1.4,0.0,0.3,10.7,2.5
995494,2,2019-03-05 08:22:06,2019-03-05 08:37:32,1,2.64,1,N,229,75,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
3355964,2,2019-03-13 23:03:02,2019-03-13 23:06:05,5,0.42,1,N,164,162,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
6739753,2,2019-03-27 17:40:24,2019-03-27 17:48:21,2,0.57,1,N,237,162,1,6.5,1.0,0.5,2.7,0.0,0.3,13.5,2.5
2267831,2,2019-03-09 17:39:17,2019-03-09 17:49:42,1,1.06,1,N,234,68,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
7340697,1,2019-03-29 22:36:22,2019-03-29 22:51:37,1,4.5,1,N,234,88,1,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
3702043,2,2019-03-15 09:05:19,2019-03-15 09:25:52,1,5.55,1,N,141,79,1,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5
2022162,2,2019-03-08 19:06:31,2019-03-08 19:47:24,5,23.84,1,N,132,228,2,64.0,1.0,0.5,0.0,0.0,0.3,65.8,0.0
166958,1,2019-03-01 17:27:40,2019-03-01 17:32:58,2,0.6,1,N,231,13,1,5.0,3.5,0.5,1.4,0.0,0.3,10.7,2.5
7368567,2,2019-03-30 00:19:55,2019-03-30 00:32:40,1,1.48,1,N,249,4,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
3617347,1,2019-03-14 22:17:26,2019-03-14 22:33:07,1,2.8,1,N,48,237,2,13.0,3.0,0.5,0.0,0.0,0.3,16.8,2.5
5418661,2,2019-03-22 00:59:25,2019-03-22 01:12:42,1,3.11,1,N,68,239,1,12.0,0.5,0.5,2.0,0.0,0.3,17.8,2.5
6233953,1,2019-03-25 14:31:54,2019-03-25 14:44:31,2,1.6,1,N,262,237,2,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5
1625608,2,2019-03-07 13:00:05,2019-03-07 13:14:46,1,0.85,1,N,170,161,1,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5
7662871,2,2019-03-31 08:35:23,2019-03-31 08:42:22,1,1.63,1,N,48,186,1,7.5,0.0,0.5,0.01,0.0,0.3,10.81,2.5
4676211,2,2019-03-19 08:35:18,2019-03-19 08:56:34,3,1.6,1,N,162,100,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
7034917,2,2019-03-28 19:19:08,2019-03-28 19:27:02,1,1.6,1,N,246,48,1,7.5,1.0,0.5,2.01,0.0,0.3,13.81,2.5
6728323,2,2019-03-27 16:55:27,2019-03-27 17:18:29,6,4.75,1,N,234,238,1,18.5,1.0,0.5,4.56,0.0,0.3,27.36,2.5
3614529,2,2019-03-14 22:20:07,2019-03-14 22:28:22,1,1.26,1,N,166,41,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2904306,1,2019-03-12 11:25:22,2019-03-12 11:44:48,1,2.3,1,N,262,161,1,13.5,2.5,0.5,3.35,0.0,0.3,20.15,2.5
2973248,1,2019-03-12 16:53:07,2019-03-12 17:42:05,1,12.8,1,N,90,200,2,41.0,3.5,0.5,0.0,2.64,0.3,47.94,2.5
1202109,2,2019-03-05 21:42:55,2019-03-05 22:09:56,1,5.04,1,N,164,97,2,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
1291646,2,2019-03-06 09:04:33,2019-03-06 09:17:42,1,0.88,1,N,100,170,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
3486813,2,2019-03-14 14:01:11,2019-03-14 14:31:16,1,10.77,5,N,261,42,1,32.56,0.0,0.5,0.0,0.0,0.3,33.36,0.0
7267288,2,2019-03-29 17:35:43,2019-03-29 17:44:05,1,1.15,1,N,79,79,1,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
4024626,2,2019-03-16 12:32:46,2019-03-16 12:53:50,1,2.78,1,N,233,50,1,15.0,0.0,0.5,4.58,0.0,0.3,22.88,2.5
2231848,1,2019-03-09 15:28:18,2019-03-09 15:52:38,1,4.0,1,N,236,113,1,18.0,2.5,0.5,4.25,0.0,0.3,25.55,2.5
7770185,1,2019-03-31 17:32:40,2019-03-31 17:40:07,1,0.8,1,N,170,230,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
94913,1,2019-03-01 11:10:34,2019-03-01 11:20:16,1,1.0,1,N,237,237,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
7134585,2,2019-03-29 07:41:04,2019-03-29 08:00:13,2,2.4,1,N,226,179,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0.0
2841492,2,2019-03-12 07:03:09,2019-03-12 07:10:22,5,1.56,1,N,163,164,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
62558,1,2019-03-01 09:07:54,2019-03-01 09:24:27,1,2.1,1,N,79,186,1,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
271931,2,2019-03-02 00:03:09,2019-03-02 00:27:41,1,6.0,1,N,114,228,1,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
2226775,1,2019-03-09 15:26:05,2019-03-09 15:31:19,2,0.7,1,N,107,170,1,5.5,2.5,0.5,2.2,0.0,0.3,11.0,2.5
7756974,2,2019-03-31 16:38:52,2019-03-31 16:54:45,1,2.6,1,N,161,141,2,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
4431398,2,2019-03-18 04:55:08,2019-03-18 05:15:10,1,13.61,3,N,231,1,1,55.0,0.5,0.0,13.26,10.5,0.3,79.56,0.0
5870089,1,2019-03-23 19:39:44,2019-03-23 19:56:30,1,2.5,1,N,161,262,2,12.5,2.5,0.5,0.0,0.0,0.3,15.8,2.5
6292162,2,2019-03-25 18:45:31,2019-03-25 19:03:35,1,1.32,1,N,162,163,1,12.0,1.0,0.5,3.26,0.0,0.3,19.56,2.5
4484324,1,2019-03-18 10:25:28,2019-03-18 10:41:18,1,2.6,1,N,74,236,1,12.0,2.5,0.5,2.56,0.0,0.3,17.86,2.5
1891338,2,2019-03-08 11:36:22,2019-03-08 11:38:30,2,0.68,1,N,143,239,4,-4.0,0.0,-0.5,0.0,0.0,-0.3,-7.3,-2.5
5791654,2,2019-03-23 14:12:45,2019-03-23 14:21:08,2,0.81,1,N,246,186,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2098039,2,2019-03-09 00:01:06,2019-03-09 00:11:18,1,1.76,1,N,140,236,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
759461,2,2019-03-04 02:11:11,2019-03-04 02:25:39,4,2.69,1,N,249,100,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
6806390,1,2019-03-27 21:35:18,2019-03-27 21:39:53,1,0.8,1,N,239,142,1,5.5,3.0,0.5,0.7,0.0,0.3,10.0,2.5
1057198,2,2019-03-05 12:26:47,2019-03-05 12:49:35,1,1.27,1,N,230,233,2,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5
6725902,1,2019-03-27 16:12:43,2019-03-27 16:41:49,2,1.5,1,N,246,161,1,17.5,3.5,0.5,4.35,0.0,0.3,26.15,2.5
3663318,1,2019-03-15 04:29:45,2019-03-15 04:38:34,1,1.8,1,N,68,79,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
5885325,2,2019-03-23 20:49:39,2019-03-23 21:10:09,2,2.43,1,N,79,88,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
3887684,2,2019-03-15 21:13:26,2019-03-15 21:39:00,1,8.21,1,N,90,244,1,26.5,0.5,0.5,0.0,0.0,0.3,30.3,2.5
623827,2,2019-03-03 12:11:31,2019-03-03 12:21:52,1,1.51,1,N,100,229,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
7100200,2,2019-03-28 23:55:04,2019-03-29 00:07:01,1,1.45,1,N,144,79,1,9.0,0.5,0.5,1.92,0.0,0.3,14.72,2.5
414315,2,2019-03-02 15:25:02,2019-03-02 15:30:02,1,0.67,1,N,237,162,1,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5
5981877,1,2019-03-24 07:59:31,2019-03-24 08:13:16,1,2.6,1,N,141,100,1,12.0,2.5,0.5,2.3,0.0,0.3,17.6,2.5
4763513,2,2019-03-19 15:41:40,2019-03-19 15:52:44,1,1.49,1,N,170,107,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
878710,1,2019-03-04 17:26:14,2019-03-04 17:51:04,1,8.3,1,N,90,42,1,27.0,3.5,0.5,6.25,0.0,0.3,37.55,2.5
6872123,2,2019-03-28 07:55:45,2019-03-28 08:01:49,1,1.7,1,N,263,163,1,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5
6085330,1,2019-03-24 17:47:10,2019-03-24 17:52:34,1,0.4,1,N,239,142,1,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
5253720,2,2019-03-21 14:45:23,2019-03-21 15:03:45,1,2.99,1,N,246,144,1,13.5,0.0,0.5,1.11,0.0,0.3,17.91,2.5
5172977,1,2019-03-21 08:08:23,2019-03-21 08:11:36,1,0.4,1,N,125,249,1,4.0,2.5,0.5,1.82,0.0,0.3,9.12,2.5
2159794,1,2019-03-09 10:09:29,2019-03-09 10:39:03,1,5.0,1,N,140,246,1,23.5,2.5,0.5,4.0,0.0,0.3,30.8,2.5
3280508,2,2019-03-13 18:02:05,2019-03-13 18:10:11,1,1.36,1,N,140,236,1,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
949084,2,2019-03-04 22:20:48,2019-03-04 22:28:23,6,1.76,1,N,170,237,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1186479,1,2019-03-05 20:03:53,2019-03-05 20:12:00,1,1.5,1,N,186,113,1,7.5,3.0,0.5,1.7,0.0,0.3,13.0,2.5
1027967,2,2019-03-05 10:15:03,2019-03-05 10:22:57,1,1.44,1,N,262,239,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
465709,2,2019-03-02 17:25:10,2019-03-02 17:57:21,2,17.48,2,N,132,230,1,52.0,0.0,0.5,12.21,5.76,0.3,73.27,2.5
6447194,2,2019-03-26 13:43:14,2019-03-26 13:49:26,5,1.07,1,N,140,263,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
6758409,2,2019-03-27 18:32:27,2019-03-27 18:38:52,3,0.48,1,N,90,164,1,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
2094385,2,2019-03-09 00:09:24,2019-03-09 00:20:00,2,1.38,1,N,186,161,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
1229548,1,2019-03-05 23:27:26,2019-03-05 23:34:32,1,1.9,1,N,87,249,1,8.0,3.0,0.5,2.0,0.0,0.3,13.8,2.5
6691939,2,2019-03-27 13:50:09,2019-03-27 14:03:44,1,2.22,1,N,140,170,1,12.0,0.0,0.5,3.82,0.0,0.3,19.12,2.5
1296076,1,2019-03-06 10:28:57,2019-03-06 10:46:33,1,1.4,1,N,170,186,1,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
1367089,2,2019-03-06 14:12:36,2019-03-06 14:29:00,1,1.72,1,N,162,237,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
1402388,1,2019-03-06 17:00:48,2019-03-06 17:22:40,1,2.1,1,N,229,48,1,14.0,3.5,0.5,3.65,0.0,0.3,21.95,2.5
6894687,1,2019-03-28 09:31:07,2019-03-28 09:39:45,1,1.0,1,N,68,107,1,7.0,2.5,0.5,2.2,0.0,0.3,12.5,2.5
3282884,2,2019-03-13 18:30:19,2019-03-13 18:36:19,1,1.18,1,N,140,262,1,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
1149268,2,2019-03-05 18:50:40,2019-03-05 19:11:29,1,2.98,1,N,144,233,1,15.0,1.0,0.5,3.0,0.0,0.3,22.3,2.5
4421814,2,2019-03-17 23:37:04,2019-03-17 23:47:10,1,2.31,1,N,100,107,1,10.0,0.5,0.5,1.38,0.0,0.3,15.18,2.5
3125533,2,2019-03-13 07:02:58,2019-03-13 07:11:06,1,2.05,1,N,113,13,1,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
601064,2,2019-03-03 10:43:55,2019-03-03 10:57:46,1,8.1,1,N,262,33,1,23.0,0.0,0.5,5.26,0.0,0.3,31.56,2.5
1725895,2,2019-03-07 19:49:40,2019-03-07 19:56:43,3,0.78,1,N,48,48,2,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
5095796,1,2019-03-20 21:02:49,2019-03-20 21:05:37,3,0.6,1,N,238,151,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
3280814,2,2019-03-13 18:21:38,2019-03-13 18:53:19,5,4.39,1,N,234,238,1,21.0,1.0,0.5,5.06,0.0,0.3,30.36,2.5
6399302,2,2019-03-26 09:09:30,2019-03-26 09:15:30,1,0.68,1,N,161,163,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
6682546,1,2019-03-27 12:36:07,2019-03-27 13:09:12,2,7.1,1,N,138,162,1,27.0,2.5,0.5,9.55,8.0,0.3,47.85,2.5
5606669,1,2019-03-22 19:54:52,2019-03-22 20:04:50,2,1.0,1,N,50,230,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
3857034,2,2019-03-15 19:29:08,2019-03-15 19:50:22,1,4.09,1,N,230,79,1,16.0,1.0,0.5,2.0,0.0,0.3,22.3,2.5
4870255,2,2019-03-19 22:22:14,2019-03-19 23:04:24,1,9.14,1,N,162,13,1,35.0,0.5,0.5,7.76,0.0,0.3,46.56,2.5
1772388,2,2019-03-07 21:10:27,2019-03-07 21:18:54,1,0.99,1,N,107,233,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
5333613,1,2019-03-21 19:51:12,2019-03-21 19:57:04,1,0.8,1,N,100,163,2,6.0,3.5,0.5,0.0,0.0,0.3,10.3,2.5
5874521,2,2019-03-23 19:47:04,2019-03-23 19:55:52,5,1.81,1,N,236,140,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
6387681,2,2019-03-26 08:12:44,2019-03-26 08:20:50,6,1.24,1,N,142,237,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
3037295,1,2019-03-12 20:20:12,2019-03-12 20:29:57,1,2.0,1,N,230,43,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
7831494,2,2019-03-31 23:24:43,2019-03-31 23:57:25,1,20.91,2,N,132,166,1,52.0,0.0,0.5,11.78,6.12,0.3,70.7,0.0
7277088,2,2019-03-29 18:50:44,2019-03-29 18:50:50,4,0.0,5,N,230,230,1,80.0,0.0,0.0,0.0,0.0,0.3,80.3,0.0
1786377,1,2019-03-07 22:28:27,2019-03-07 22:48:16,1,3.7,1,N,79,52,1,15.5,3.0,0.5,2.0,0.0,0.3,21.3,2.5
1576153,2,2019-03-07 09:02:22,2019-03-07 09:31:22,1,1.13,1,N,239,163,1,17.5,0.0,0.5,2.0,0.0,0.3,22.8,2.5
2366241,1,2019-03-10 00:53:04,2019-03-10 01:05:20,1,3.3,1,N,48,75,1,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
4419681,2,2019-03-17 00:00:48,2019-03-17 00:18:13,1,2.58,1,N,4,186,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
1035648,2,2019-03-05 10:13:32,2019-03-05 10:35:25,1,1.48,1,N,186,161,1,13.5,0.0,0.5,4.2,0.0,0.3,21.0,2.5
669348,2,2019-03-03 15:40:42,2019-03-03 15:45:49,6,0.91,1,N,239,238,1,5.5,0.0,0.5,1.32,0.0,0.3,10.12,2.5
955573,2,2019-03-04 22:40:15,2019-03-04 22:49:01,1,1.56,1,N,162,186,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
5879338,1,2019-03-23 20:52:58,2019-03-23 21:11:02,1,2.9,1,N,48,113,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
72524,1,2019-03-01 10:26:43,2019-03-01 10:31:35,1,0.4,1,N,237,141,1,4.5,2.5,0.5,1.56,0.0,0.3,9.36,2.5
